Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1004.090629 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -245.855352)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 101.014758 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -294.430082)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 529.483245 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -148.299890)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 345.017466 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -611.764893)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 62.269849 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -163.571525)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 841.732037 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -840.603040)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 370.650347 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -716.855679)	48.0	False
