Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1047.664064 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -252.245652)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1081.009369 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -312.644155)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 178.644685 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -564.376809)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 51.211556 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -269.906933)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 560.824952 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -828.036110)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 670.438302 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -330.361034)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 863.325253 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -233.917977)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 821.805994 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -604.397015)	48.0	False
