Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1037.972586 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -584.083591)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1017.595288 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -214.432348)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1041.862594 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -686.633776)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1095.583555 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -400.063083)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1048.544987 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -117.064628)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 895.776213 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -456.189475)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 371.676912 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -821.419839)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 358.611346 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -12.644517)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 59.674820 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -916.907897)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 460.773197 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -446.665971)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 110.172298 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -702.289534)	48.0	False
