Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1097.996115 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -679.708689)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1049.310428 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -767.590785)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 130.556979 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -320.731306)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 164.146697 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -57.142603)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 396.807524 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1058.182433)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 762.322363 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -703.615656)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 910.620212 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -196.757369)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 275.086294 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -337.132277)	48.0	False
