Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1041.020980 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -704.815536)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1080.101473 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -854.905934)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 511.947230 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -16.270420)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 89.218644 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -285.723449)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 873.792801 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -324.452741)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 446.539883 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -524.044672)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 718.053329 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -605.065727)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 955.627597 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -599.486631)	48.0	False
