Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 986.863118 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -129.507919)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 983.485592 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1033.028238)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 103.648102 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -110.434614)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 230.597424 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -314.553561)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 176.545622 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -644.177544)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 861.961902 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1042.847833)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 776.072190 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -536.802225)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 804.214003 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -29.264432)	48.0	False
