Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1073.626979 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1086.482190)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 84.098630 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -311.669081)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 633.362789 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -635.875797)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 38.520686 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -422.171087)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 554.521156 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.255601)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 224.295571 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -179.180623)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 123.675842 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -748.615504)	48.0	False
