Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1088.275994 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -351.032456)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1060.619374 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -938.379251)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1068.300328 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -887.964031)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 900.587176 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -728.456642)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 484.676597 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -898.406140)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 524.025598 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1018.301122)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 417.460569 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -621.387162)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 302.741235 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -532.242231)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 886.029569 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -504.808094)	48.0	False
