Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1003.001283 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -970.446268)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1028.607009 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -885.901712)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1078.845061 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -189.966309)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 140.352700 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -926.187254)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 722.040237 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -698.904001)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 638.832969 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -776.987178)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 63.695392 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -767.301817)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 602.742093 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -434.848216)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 948.510459 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -128.769741)	48.0	False
