Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 991.308616 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -761.985704)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1015.140031 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -658.009948)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1091.866091 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -613.350408)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1002.144475 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -22.664800)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 535.136117 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -283.184157)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 550.631516 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -584.704361)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 408.948216 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -207.434052)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 881.127129 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -481.018033)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 424.899463 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -648.577805)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 466.639673 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -585.508706)	48.0	False
