Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 988.029022 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -683.304453)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 987.866900 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -393.074285)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 733.887929 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -358.065225)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 525.726835 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1011.535782)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 313.139760 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -363.519312)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 245.392167 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -542.849608)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 916.335443 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -678.858109)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 619.068861 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -675.910303)	48.0	False
