Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 715.964469 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -802.483498)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 860.455294 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -889.639405)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 984.170880 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -870.774403)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 389.942202 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -178.353990)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 444.349994 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -909.181927)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 188.965072 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -588.688226)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 5.519651 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -730.883741)	48.0	False
