@relation all.2023-03-07_02:00:09.431357


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute TERM0 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute NUM0 NUMERIC
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute IMP0 {Implies}
@attribute TERM2 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute LOGICALS1 {And, Or}
@attribute TERM3 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute NUM3 NUMERIC
@attribute VEREDICT {TRUE, FALSE}

@data
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,597.062939,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-919.807624,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,651.713245,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-455.958393,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,709.693805,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-246.505179,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,861.709682,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1093.137732,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,926.300407,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-322.778847,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,260.867816,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-733.867384,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,818.254527,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1026.277180,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,80.286957,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-184.038596,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1007.829505,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-958.233717,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1016.307969,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-369.825819,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,933.334195,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-694.545972,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,742.104605,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-821.843769,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,514.576178,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1080.242789,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,528.611962,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1096.270639,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,705.125212,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-559.397863,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,492.071757,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-185.994608,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,798.389666,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-365.905401,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,594.485935,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-322.930173,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,756.841844,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-583.145119,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,280.885008,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-159.737512,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,100.075749,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1024.752637,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,945.319373,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-810.097679,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,944.414946,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-601.147054,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,238.526280,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-798.300989,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,737.989077,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-699.042366,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,546.366016,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-732.508986,TRUE
