Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 887.650078 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -858.056502)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 121.090578 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -458.473488)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 589.840049 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -519.185477)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1048.827261 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -178.341815)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 404.178912 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -551.759242)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 858.789666 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -514.754702)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 8.952995 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -782.999037)	48.0	False
