0,cur_x,-0.1542131509516591,des_x,-0.1542131509516591,d2obs,6.054743125876287
10000,cur_x,-0.1542131509516591,des_x,-0.1542131509516591,d2obs,6.054743125876287
20000,cur_x,-0.15434706325480319,des_x,-0.15434706325480319,d2obs,6.054755424538366
30000,cur_x,-0.15434706325480319,des_x,-0.15434706325480319,d2obs,6.054809960437413
40000,cur_x,-0.154414018918398,des_x,-0.154414018918398,d2obs,6.05487265399905
50000,cur_x,-0.154414018918398,des_x,-0.154414018918398,d2obs,6.054894121161507
60000,cur_x,-0.154414018918398,des_x,-0.154414018918398,d2obs,6.054894066384849
70000,cur_x,-0.154414018918398,des_x,-0.154414018918398,d2obs,6.054928327328813
80000,cur_x,-0.15451445505844186,des_x,-0.15451445505844186,d2obs,6.0549962141445475
90000,cur_x,-0.15451445505844186,des_x,-0.15451445505844186,d2obs,6.055039379422222
100000,cur_x,-0.15451445505844186,des_x,-0.15451445505844186,d2obs,6.055039379422222
110000,cur_x,-0.15451445505844186,des_x,-0.15451445505844186,d2obs,6.055039379422222
120000,cur_x,-0.15451445505844186,des_x,-0.15451445505844186,d2obs,6.055039379422222
130000,cur_x,-0.15451445505844186,des_x,-0.15451445505844186,d2obs,6.055050242071176
140000,cur_x,-0.15468184619104486,des_x,-0.15468184619104486,d2obs,6.055050242071176
150000,cur_x,-0.15468184619104486,des_x,-0.15468184619104486,d2obs,6.055050242071176
160000,cur_x,-0.15468184619104486,des_x,-0.15468184619104486,d2obs,6.055050242071176
170000,cur_x,-0.15468184619104486,des_x,-0.15468184619104486,d2obs,6.055050242071176
180000,cur_x,-0.15488271344514404,des_x,-0.15488271344514404,d2obs,6.055060334354186
190000,cur_x,-0.15488271344514404,des_x,-0.15488271344514404,d2obs,6.055108243037584
200000,cur_x,-0.15488271344514404,des_x,-0.15488271344514404,d2obs,6.055170414041225
210000,cur_x,-0.15488271344514404,des_x,-0.15488271344514404,d2obs,6.055198371807273
220000,cur_x,-0.1549831500998442,des_x,-0.1549831500998442,d2obs,6.055200623045115
230000,cur_x,-0.1549831500998442,des_x,-0.1549831500998442,d2obs,6.055229064131448
240000,cur_x,-0.1549831500998442,des_x,-0.1549831500998442,d2obs,6.055292339306539
250000,cur_x,-0.1549831500998442,des_x,-0.1549831500998442,d2obs,6.055341261021585
260000,cur_x,-0.1551505404585276,des_x,-0.1551505404585276,d2obs,6.055349065522658
270000,cur_x,-0.1551505404585276,des_x,-0.1551505404585276,d2obs,6.05535855928933
280000,cur_x,-0.1551505404585276,des_x,-0.1551505404585276,d2obs,6.055409570295441
290000,cur_x,-0.1551505404585276,des_x,-0.1551505404585276,d2obs,6.0554994749036455
300000,cur_x,-0.1551505404585276,des_x,-0.1551505404585276,d2obs,6.0554990930375014
310000,cur_x,-0.1551505404585276,des_x,-0.1551505404585276,d2obs,6.05552909294657
320000,cur_x,-0.15535140840038597,des_x,-0.15535140840038597,d2obs,6.055595721131652
330000,cur_x,-0.15535140840038597,des_x,-0.15535140840038597,d2obs,6.055642907938932
340000,cur_x,-0.15535140840038597,des_x,-0.15535140840038597,d2obs,6.055656337540043
350000,cur_x,-0.15535140840038597,des_x,-0.15535140840038597,d2obs,6.055663207717371
360000,cur_x,-0.15545184430534542,des_x,-0.15545184430534542,d2obs,6.05570744464875
370000,cur_x,-0.15545184430534542,des_x,-0.15545184430534542,d2obs,6.055771574957477
380000,cur_x,-0.15545184430534542,des_x,-0.15545184430534542,d2obs,6.055804045710507
390000,cur_x,-0.15545184430534542,des_x,-0.15545184430534542,d2obs,6.055805687648044
400000,cur_x,-0.15545184430534542,des_x,-0.15545184430534542,d2obs,6.055829462495334
410000,cur_x,-0.15545184430534542,des_x,-0.15545184430534542,d2obs,6.055891649601911
420000,cur_x,-0.1556192347086598,des_x,-0.1556192347086598,d2obs,6.055945065552927
430000,cur_x,-0.1556192347086598,des_x,-0.1556192347086598,d2obs,6.055955428676713
440000,cur_x,-0.1556192347086598,des_x,-0.1556192347086598,d2obs,6.05596122709262
450000,cur_x,-0.1556192347086598,des_x,-0.1556192347086598,d2obs,6.0560084089418105
460000,cur_x,-0.15582010338786523,des_x,-0.15582010338786523,d2obs,6.056075055566883
470000,cur_x,-0.15582010338786523,des_x,-0.15582010338786523,d2obs,6.056106277442679
480000,cur_x,-0.15582010338786523,des_x,-0.15582010338786523,d2obs,6.05611266863421
490000,cur_x,-0.15582010338786523,des_x,-0.15582010338786523,d2obs,6.05613311723752
500000,cur_x,-0.15592053844985276,des_x,-0.15592053844985276,d2obs,6.05618905573107
510000,cur_x,-0.15592053844985276,des_x,-0.15592053844985276,d2obs,6.0562434338085
520000,cur_x,-0.15592053844985276,des_x,-0.15592053844985276,d2obs,6.056260422249928
530000,cur_x,-0.15592053844985276,des_x,-0.15592053844985276,d2obs,6.056307985016722
540000,cur_x,-0.15605445233598347,des_x,-0.15605445233598347,d2obs,6.056371225112369
550000,cur_x,-0.15605445233598347,des_x,-0.15605445233598347,d2obs,6.056407159668596
560000,cur_x,-0.15605445233598347,des_x,-0.15605445233598347,d2obs,6.0564109272768905
570000,cur_x,-0.15605445233598347,des_x,-0.15605445233598347,d2obs,6.056432062288312
580000,cur_x,-0.15622184248777815,des_x,-0.15622184248777815,d2obs,6.056491244103968
590000,cur_x,-0.15622184248777815,des_x,-0.15622184248777815,d2obs,6.0565463983285355
600000,cur_x,-0.15622184248777815,des_x,-0.15622184248777815,d2obs,6.056560504761796
610000,cur_x,-0.15622184248777815,des_x,-0.15622184248777815,d2obs,6.056565759470924
620000,cur_x,-0.15635575614120123,des_x,-0.15635575614120123,d2obs,6.056609075882699
630000,cur_x,-0.15635575614120123,des_x,-0.15635575614120123,d2obs,6.056709160119421
640000,cur_x,-0.1564227110736871,des_x,-0.1564227110736871,d2obs,6.05670986427716
650000,cur_x,-0.1564227110736871,des_x,-0.1564227110736871,d2obs,6.056731699002283
660000,cur_x,-0.1564227110736871,des_x,-0.1564227110736871,d2obs,6.056794252826274
670000,cur_x,-0.1564227110736871,des_x,-0.1564227110736871,d2obs,6.056849931875758
680000,cur_x,-0.1565231462823089,des_x,-0.1565231462823089,d2obs,6.056860714376859
690000,cur_x,-0.1565231462823089,des_x,-0.1565231462823089,d2obs,6.05686443622007
700000,cur_x,-0.1565231462823089,des_x,-0.1565231462823089,d2obs,6.056906767161815
710000,cur_x,-0.1565231462823089,des_x,-0.1565231462823089,d2obs,6.056970225097959
720000,cur_x,-0.1565231462823089,des_x,-0.1565231462823089,d2obs,6.057010327325399
730000,cur_x,-0.1565231462823089,des_x,-0.1565231462823089,d2obs,6.057015642090592
740000,cur_x,-0.15669053666801913,des_x,-0.15669053666801913,d2obs,6.057033505982565
750000,cur_x,-0.15669053666801913,des_x,-0.15669053666801913,d2obs,6.057090256909713
760000,cur_x,-0.15669053666801913,des_x,-0.15669053666801913,d2obs,6.057148166858654
770000,cur_x,-0.15669053666801913,des_x,-0.15669053666801913,d2obs,6.057165885525516
780000,cur_x,-0.1568914060865958,des_x,-0.1568914060865958,d2obs,6.057169621153993
790000,cur_x,-0.1568914060865958,des_x,-0.1568914060865958,d2obs,6.057208948914726
800000,cur_x,-0.1568914060865958,des_x,-0.1568914060865958,d2obs,6.057274914902959
810000,cur_x,-0.1568914060865958,des_x,-0.1568914060865958,d2obs,6.057313518732995
820000,cur_x,-0.15702531876389036,des_x,-0.15702531876389036,d2obs,6.057315436281487
830000,cur_x,-0.15702531876389036,des_x,-0.15702531876389036,d2obs,6.057315436281487
840000,cur_x,-0.15702531876389036,des_x,-0.15702531876389036,d2obs,6.057315436281487
850000,cur_x,-0.15702531876389036,des_x,-0.15702531876389036,d2obs,6.0573334232858
860000,cur_x,-0.15702531876389036,des_x,-0.15702531876389036,d2obs,6.0573933999447735
870000,cur_x,-0.15702531876389036,des_x,-0.15702531876389036,d2obs,6.057452184366278
880000,cur_x,-0.1571592314850272,des_x,-0.1571592314850272,d2obs,6.057466679315359
890000,cur_x,-0.1571592314850272,des_x,-0.1571592314850272,d2obs,6.057468439421879
900000,cur_x,-0.1571592314850272,des_x,-0.1571592314850272,d2obs,6.057506448341313
910000,cur_x,-0.1571592314850272,des_x,-0.1571592314850272,d2obs,6.057570324481088
920000,cur_x,-0.15729314444590115,des_x,-0.15729314444590115,d2obs,6.05761512038274
930000,cur_x,-0.15729314444590115,des_x,-0.15729314444590115,d2obs,6.057621480880943
940000,cur_x,-0.15729314444590115,des_x,-0.15729314444590115,d2obs,6.057635010152416
950000,cur_x,-0.15729314444590115,des_x,-0.15729314444590115,d2obs,6.0576891769054715
960000,cur_x,-0.15742705797956713,des_x,-0.15742705797956713,d2obs,6.057750647366125
970000,cur_x,-0.15742705797956713,des_x,-0.15742705797956713,d2obs,6.057772243714534
980000,cur_x,-0.15742705797956713,des_x,-0.15742705797956713,d2obs,6.057773578201669
990000,cur_x,-0.15742705797956713,des_x,-0.15742705797956713,d2obs,6.057808263046042
1000000,cur_x,-0.15759444843675396,des_x,-0.15759444843675396,d2obs,6.05787496375364
1010000,cur_x,-0.15759444843675396,des_x,-0.15759444843675396,d2obs,6.057918705988406
1020000,cur_x,-0.15759444843675396,des_x,-0.15759444843675396,d2obs,6.057921462125312
1030000,cur_x,-0.15759444843675396,des_x,-0.15759444843675396,d2obs,6.0579346196778605
1040000,cur_x,-0.15776183918982678,des_x,-0.15776183918982678,d2obs,6.057986406108537
1050000,cur_x,-0.15776183918982678,des_x,-0.15776183918982678,d2obs,6.058046826184434
1060000,cur_x,-0.15779531764406007,des_x,-0.15779531764406007,d2obs,6.058074757333236
1070000,cur_x,-0.15779531764406007,des_x,-0.15779531764406007,d2obs,6.058079387635189
1080000,cur_x,-0.15779531764406007,des_x,-0.15779531764406007,d2obs,6.058109113082011
1090000,cur_x,-0.15779531764406007,des_x,-0.15779531764406007,d2obs,6.058170824133436
1100000,cur_x,-0.15789575225673458,des_x,-0.15789575225673458,d2obs,6.0582181411003155
1110000,cur_x,-0.15789575225673458,des_x,-0.15789575225673458,d2obs,6.058227284940228
1120000,cur_x,-0.15799618825014328,des_x,-0.15799618825014328,d2obs,6.05823897474663
1130000,cur_x,-0.15799618825014328,des_x,-0.15799618825014328,d2obs,6.058289560006094
1140000,cur_x,-0.15799618825014328,des_x,-0.15799618825014328,d2obs,6.058351495331879
1150000,cur_x,-0.15799618825014328,des_x,-0.15799618825014328,d2obs,6.058376904417992
1160000,cur_x,-0.15813010052932963,des_x,-0.15813010052932963,d2obs,6.058378865538839
1170000,cur_x,-0.15813010052932963,des_x,-0.15813010052932963,d2obs,6.058409931230394
1180000,cur_x,-0.15813010052932963,des_x,-0.15813010052932963,d2obs,6.0584746169148325
1190000,cur_x,-0.15813010052932963,des_x,-0.15813010052932963,d2obs,6.058521415379996
1200000,cur_x,-0.15826401277453295,des_x,-0.15826401277453295,d2obs,6.0585271825020515
1210000,cur_x,-0.15826401277453295,des_x,-0.15826401277453295,d2obs,6.058538227458675
1220000,cur_x,-0.15826401277453295,des_x,-0.15826401277453295,d2obs,6.05859186795531
1230000,cur_x,-0.15826401277453295,des_x,-0.15826401277453295,d2obs,6.058655531472192
1240000,cur_x,-0.15839792532235197,des_x,-0.15839792532235197,d2obs,6.05867826053147
1250000,cur_x,-0.15839792532235197,des_x,-0.15839792532235197,d2obs,6.058677607518852
1260000,cur_x,-0.15839792532235197,des_x,-0.15839792532235197,d2obs,6.058708677367596
1270000,cur_x,-0.15839792532235197,des_x,-0.15839792532235197,d2obs,6.058769632300276
1280000,cur_x,-0.1585318380185834,des_x,-0.1585318380185834,d2obs,6.058821373852934
1290000,cur_x,-0.1585318380185834,des_x,-0.1585318380185834,d2obs,6.058832969999599
