Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 408.618436 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -865.354081)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 295.126952 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -9.230738)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1041.734502 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -826.075578)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 27.616123 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -594.423366)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 217.966612 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -953.982193)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 494.827853 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -711.359528)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 19.098444 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -257.778613)	48.0	False
