Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 536.267426 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -861.933422)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 792.941807 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -64.465114)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 83.619214 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1075.786602)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 170.186251 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -168.103258)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 127.806423 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -748.428707)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 182.399318 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -367.976050)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 15.501934 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -32.467730)	48.0	False
