Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1077.800612 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -676.681830)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 909.282734 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -966.782963)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 933.927976 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -829.188991)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 202.731341 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -160.922419)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 138.997657 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -211.823665)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 282.475063 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -164.906559)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 6.724171 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -958.387380)	48.0	False
