Formula	Fitness	Satisfied
HC: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 881.004404 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -615.211304)	106	True
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 262.380891 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -682.968402)	96	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 205.855386 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -980.520185)	96	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 483.939251 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -655.362455)	96	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 332.889589 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -528.593214)	96	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 525.213311 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -993.127567)	96	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 904.654868 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -20.968183)	96	True
06: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 626.243089 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -466.619382)	96	True
07: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 112.968933 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1043.847116)	96	True
08: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 673.744458 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -623.128235)	96	True
09: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 777.330048 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -844.638308)	96	True
10: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 329.801346 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -578.752440)	96	True
11: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 117.154570 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -527.621507)	96	True
12: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 491.787508 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -847.750493)	96	True
13: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 862.430236 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -44.735605)	96	True
14: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 354.344441 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -756.449621)	96	True
15: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1088.755992 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -977.921053)	96	True
16: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 142.541722 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -473.169412)	96	True
17: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 660.220852 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -595.587374)	96	True
18: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 903.388678 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -960.962220)	96	True
19: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 857.440991 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -536.500688)	96	True
20: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 682.438445 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -731.776027)	96	True
21: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 979.803485 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -896.880251)	96	True
22: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 838.584747 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -65.905504)	96	True
23: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 902.407677 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -528.327162)	96	True
24: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1039.328239 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1004.689187)	96	True
25: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 717.609861 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -471.963052)	96	True
26: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 822.444547 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -353.910842)	96	True
