Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 304.353522 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -893.948105)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 474.899195 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -584.603970)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 171.270317 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -669.695662)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 477.561055 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -9.882517)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 397.438802 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -971.714541)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 284.707003 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -127.523955)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 2.191736 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -952.605318)	48.0	False
