Formula	Fitness	Satisfied
HC: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,3.056497,Implies,brake[t],==,1.000000	89	True
00: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,7.000000,Implies,brake[t],==,2.214825	94	False
01: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,7.000000,Implies,brake[t],==,1.676361	94	False
02: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,7.000000,Implies,brake[t],==,2.945446	94	False
03: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,10.645579,Implies,brake[t],==,1.000000	89	False
04: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,3.290122,Implies,brake[t],==,1.000000	89	False
05: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,5.001672,Implies,brake[t],==,1.872550	84	False
06: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,12.123412,Implies,brake[t],==,2.926584	84	False
07: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,14.545768,Implies,brake[t],==,1.569412	84	False
08: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,8.499887,Implies,brake[t],==,0.918719	84	False
09: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,8.209412,Implies,brake[t],==,2.539368	84	False
10: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,11.824073,Implies,brake[t],==,1.623596	84	False
11: ForAll,Int('t'),>=,0,And,Int('t'),<=,97,distance[t],<,7.000000,Implies,brake[t],==,1.596895	84	False
12: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,10.992511,Implies,brake[t],==,0.699332	84	False
13: ForAll,Int('t'),>=,0,And,Int('t'),<=,80,distance[t],<,7.000000,Implies,brake[t],==,2.877001	84	False
14: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,13.755721,Implies,brake[t],==,0.848968	84	False
15: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,10.849162,Implies,brake[t],==,2.067877	84	False
16: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,distance[t],<,11.890706,Implies,brake[t],==,0.967750	84	False
