Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1056.953433 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -541.138535)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1083.407877 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -182.318403)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 964.882916 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -369.782741)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 139.714697 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -834.604279)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 382.766054 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -125.451101)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 36.679361 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -667.671374)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 396.752833 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -237.796579)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 278.475719 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -784.582146)	48.0	False
