Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1049.630032 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -139.296198)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1039.263271 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -416.293819)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 875.386025 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -271.393405)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 581.766899 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -856.838891)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 995.759091 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -756.160977)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 93.838720 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -101.500057)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 419.624901 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -60.710440)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 897.268769 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -551.013654)	48.0	False
