Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1061.486366 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -440.110621)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1045.384948 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -672.888223)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 92.006570 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -561.588821)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 722.319549 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -102.522102)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 649.038719 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -996.551175)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 373.402252 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -243.144294)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 288.429392 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -9.206738)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 221.024853 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -738.521214)	48.0	False
