Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1032.926736 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -978.977962)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 828.187436 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -473.732437)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 171.965373 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -541.289873)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 76.833205 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -98.067401)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 505.732957 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -25.003327)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 708.057442 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -826.635410)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 29.977034 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -590.293470)	48.0	False
