Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1031.279838 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -341.212122)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1043.372096 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -906.634985)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 947.474196 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -170.769506)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 419.536382 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1085.844239)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 747.433636 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -463.560504)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 15.423068 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -339.765657)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 322.316263 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1.261437)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 723.065907 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -439.378395)	48.0	False
