Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1082.411346 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -273.249309)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1080.707025 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -301.535618)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 214.042444 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -415.727050)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 218.532333 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -565.409360)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 559.414814 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -441.002874)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 324.348168 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -460.540193)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 542.059818 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -862.594809)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 779.260668 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -165.724464)	48.0	False
