Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1071.618206 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -114.437169)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1074.168005 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -26.036943)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1068.126598 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -277.440908)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 524.828067 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -758.862942)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 215.170711 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -197.105751)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 196.677203 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -750.293906)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 768.120127 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -872.154027)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 148.495822 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -104.866159)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 94.007325 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -809.949474)	48.0	False
