Formula	Fitness	Satisfied
HC: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-4.287820,Implies,TTC[t],<,1.500000	89	True
00: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-4.287820,Implies,TTC[t],<,1.500000	89	True
01: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.871042,Implies,TTC[t],<,1.500000	89	True
02: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.046990,Implies,TTC[t],<,1.500000	89	False
03: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.903822,Implies,TTC[t],<,1.500000	89	False
04: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.139557,Implies,TTC[t],<,1.500000	89	False
05: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.246981,Implies,TTC[t],<,1.500000	89	False
06: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.337765,Implies,TTC[t],<,1.500000	89	False
07: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.440973,Implies,TTC[t],<,1.500000	89	False
08: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.098724,Implies,TTC[t],<,1.500000	89	False
09: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-4.440355,Implies,TTC[t],<,1.500000	89	True
10: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-4.158257,Implies,TTC[t],<,1.500000	89	True
11: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.003291,Implies,TTC[t],<,1.500000	89	False
12: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.508100,Implies,TTC[t],<,1.500000	89	False
13: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.525631,Implies,TTC[t],<,1.500000	89	False
14: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.047559,Implies,TTC[t],<,1.500000	89	False
15: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.112667,Implies,TTC[t],<,1.500000	89	False
16: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.862723,Implies,TTC[t],<,1.500000	89	False
17: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.802244,Implies,TTC[t],<,1.500000	89	True
18: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.845786,Implies,TTC[t],<,1.500000	89	False
19: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.623063,Implies,TTC[t],<,1.500000	89	True
20: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.852787,Implies,TTC[t],<,1.500000	89	False
21: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.308260,Implies,TTC[t],<,1.500000	89	False
22: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.726092,Implies,TTC[t],<,1.500000	89	True
23: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.720389,Implies,TTC[t],<,1.500000	89	True
24: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.220271,Implies,TTC[t],<,1.500000	89	False
25: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.685127,Implies,TTC[t],<,1.500000	89	False
26: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-4.353103,Implies,TTC[t],<,1.500000	89	True
27: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.020749,Implies,TTC[t],<,1.500000	89	False
28: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.365142,Implies,TTC[t],<,1.500000	89	False
29: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.141048,Implies,TTC[t],<,1.500000	89	False
30: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.255080,Implies,TTC[t],<,1.500000	89	False
31: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.594108,Implies,TTC[t],<,1.500000	89	True
32: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.818086,Implies,TTC[t],<,1.500000	89	False
33: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.113595,Implies,TTC[t],<,1.500000	89	False
34: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-2.676441,Implies,TTC[t],<,1.500000	89	False
35: ForAll,Int('t'),>=,0,And,Int('t'),<=,90,ego_acc[t],<,-3.860775,Implies,TTC[t],<,1.500000	89	True
