Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1039.146587 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -182.983367)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1007.131979 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -214.578240)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1074.945920 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -316.530125)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 256.111512 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1041.613098)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 627.637640 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1045.689456)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 421.583035 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -120.787375)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 19.488465 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -984.118269)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 910.697206 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -784.739441)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 907.330203 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -254.348390)	48.0	False
