Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1089.671001 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -738.699461)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1061.610311 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -182.906637)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1069.178263 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -226.837152)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 338.939264 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -755.966216)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 172.618467 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -328.298692)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 654.238644 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -351.963900)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 372.278525 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -22.865489)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 870.143465 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -972.950523)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 196.337358 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1076.913717)	48.0	False
