Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1088.470323 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -68.021285)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1044.329897 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -300.135663)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 299.914292 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -71.505818)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 693.649634 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -112.332022)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 173.216697 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -427.140922)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 300.622257 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -330.905584)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 49.413347 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -583.323030)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 498.799193 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -784.186273)	48.0	False
