Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1032.752342 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -279.367689)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1026.323128 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -957.127563)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1055.542445 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -379.442702)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 810.224209 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -924.621095)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 438.262684 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -890.894043)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 40.457387 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -997.018089)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 441.157840 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -715.954445)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 276.738963 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -780.374369)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 226.700037 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -897.391898)	48.0	False
