Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 980.860924 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -935.715340)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1054.057295 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -625.486505)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1048.786838 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -589.010683)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1048.470131 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -162.038661)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1070.634778 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -150.431593)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1018.203910 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -275.795394)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 925.351780 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1058.193616)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 114.006722 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -270.791674)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 410.823477 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -602.921313)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 202.644878 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -115.797717)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 135.438813 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -23.605281)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 326.511072 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -210.479798)	48.0	False
