Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 998.033747 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -804.070521)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1007.127175 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -434.246240)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1033.980268 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -872.500264)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1061.457755 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -6.529922)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 89.826693 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -173.062228)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 292.008794 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -567.864721)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 734.177018 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -329.408731)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 738.816837 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -340.688257)	48.0	False
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 226.573832 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -540.417149)	48.0	False
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 480.654688 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -620.254062)	48.0	False
