Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 640.682826 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -334.833545)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 691.802903 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -993.276149)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 472.890561 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -726.620843)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 668.704032 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -491.399013)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 271.795326 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -594.614182)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 984.467967 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -363.889767)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 2.566071 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -525.236472)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 26.775186 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -412.287470)	48.0	False
