Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 770.864930 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -370.951763)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 539.496345 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -553.035783)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 696.370863 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -276.094362)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 551.429467 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -298.149576)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 473.796397 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -228.989179)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 209.418814 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -552.563535)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 50.108349 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -42.936667)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 17.310930 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -425.413945)	48.0	False
