Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 628.638843 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -749.841635)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1063.518298 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -821.311567)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 731.510543 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -304.660239)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 948.533128 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -693.597268)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 360.303178 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -821.659530)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 734.875128 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -937.784628)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 25.671215 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1013.310731)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 16.346339 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -607.325666)	48.0	False
