Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 797.234842 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -425.612538)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 134.077771 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -707.771229)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 888.082272 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1099.426055)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 271.748274 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -139.772409)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 715.498237 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -305.091694)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 408.626577 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -781.640170)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 41.047973 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -37.415783)	48.0	False
