Formula	Fitness	Satisfied
HC: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,6.081749,Implies,brake[t],==,1.251178	73	True
00: ForAll,Int('t'),>=,0,And,Int('t'),<=,22,distance[t],<,6.851661,Implies,brake[t],==,0.754821	73	False
01: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,7.266690,Implies,brake[t],==,1.059304	73	False
02: ForAll,Int('t'),>=,0,And,Int('t'),<=,18,distance[t],<,6.408871,Implies,brake[t],==,0.957435	73	False
03: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,6.468828,Implies,brake[t],==,0.948579	73	True
04: ForAll,Int('t'),>=,0,And,Int('t'),<=,11,distance[t],<,6.377520,Implies,brake[t],==,1.183264	73	True
05: ForAll,Int('t'),>=,0,And,Int('t'),<=,24,distance[t],<,7.209124,Implies,brake[t],==,0.924757	73	False
06: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,7.091900,Implies,brake[t],==,1.270419	73	False
07: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,6.584974,Implies,brake[t],==,1.247403	73	False
08: ForAll,Int('t'),>=,0,And,Int('t'),<=,18,distance[t],<,6.473844,Implies,brake[t],==,0.738177	73	False
09: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,7.679956,Implies,brake[t],==,1.173550	73	False
10: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,6.030456,Implies,brake[t],==,1.294441	73	True
11: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,6.836911,Implies,brake[t],==,1.085727	73	False
12: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,6.323699,Implies,brake[t],==,0.856686	73	False
13: ForAll,Int('t'),>=,0,And,Int('t'),<=,21,distance[t],<,7.353267,Implies,brake[t],==,1.169837	73	False
14: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,7.330487,Implies,brake[t],==,1.250209	73	False
15: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,7.909799,Implies,brake[t],==,1.149594	73	False
16: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,6.827861,Implies,brake[t],==,0.854447	73	False
