Formula	Fitness	Satisfied
HC: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,6.126921,Implies,brake[t],==,1.212365	73	True
00: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,7.291235,Implies,brake[t],==,0.879745	73	False
01: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,7.722178,Implies,brake[t],==,0.750971	73	False
02: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,6.327352,Implies,brake[t],==,1.078579	73	False
03: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,7.371940,Implies,brake[t],==,1.286975	73	False
04: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,6.658230,Implies,brake[t],==,1.025063	73	False
05: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,6.401843,Implies,brake[t],==,0.782163	73	False
06: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,7.937473,Implies,brake[t],==,0.846135	73	False
07: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,6.541534,Implies,brake[t],==,0.720689	73	False
08: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,7.006697,Implies,brake[t],==,0.738235	73	False
09: ForAll,Int('t'),>=,0,And,Int('t'),<=,28,distance[t],<,6.795319,Implies,brake[t],==,1.194447	73	False
10: ForAll,Int('t'),>=,0,And,Int('t'),<=,24,distance[t],<,7.823622,Implies,brake[t],==,1.134600	73	False
11: ForAll,Int('t'),>=,0,And,Int('t'),<=,25,distance[t],<,6.379436,Implies,brake[t],==,0.787342	73	False
12: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,7.319539,Implies,brake[t],==,0.806926	73	False
13: ForAll,Int('t'),>=,0,And,Int('t'),<=,21,distance[t],<,7.924751,Implies,brake[t],==,0.881316	73	False
14: ForAll,Int('t'),>=,0,And,Int('t'),<=,25,distance[t],<,6.673125,Implies,brake[t],==,0.960996	73	False
15: ForAll,Int('t'),>=,0,And,Int('t'),<=,25,distance[t],<,6.814090,Implies,brake[t],==,1.285678	73	False
16: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,6.171680,Implies,brake[t],==,0.767170	73	False
17: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,6.462307,Implies,brake[t],==,0.850634	73	False
18: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,7.084950,Implies,brake[t],==,0.780292	73	False
19: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,7.431421,Implies,brake[t],==,0.757600	73	False
20: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,7.472100,Implies,brake[t],==,0.705995	73	False
21: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,6.511770,Implies,brake[t],==,1.093327	73	False
22: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,6.880703,Implies,brake[t],==,0.711370	73	False
23: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,7.528216,Implies,brake[t],==,1.082835	73	False
24: ForAll,Int('t'),>=,0,And,Int('t'),<=,28,distance[t],<,7.590708,Implies,brake[t],==,0.988100	73	False
25: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,7.246895,Implies,brake[t],==,0.850558	73	False
26: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,6.747793,Implies,brake[t],==,1.182569	73	False
27: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,6.985110,Implies,brake[t],==,0.904257	73	False
28: ForAll,Int('t'),>=,0,And,Int('t'),<=,21,distance[t],<,6.222702,Implies,brake[t],==,1.153681	73	False
29: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,7.239528,Implies,brake[t],==,1.210161	73	False
30: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.121895,Implies,brake[t],==,1.113506	73	True
31: ForAll,Int('t'),>=,0,And,Int('t'),<=,25,distance[t],<,7.248640,Implies,brake[t],==,0.958303	73	False
32: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,7.866991,Implies,brake[t],==,1.136668	73	False
33: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,6.683371,Implies,brake[t],==,1.023174	73	False
34: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,7.722839,Implies,brake[t],==,1.227740	73	False
35: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,7.636702,Implies,brake[t],==,1.128558	73	False
36: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,6.390861,Implies,brake[t],==,1.219133	73	False
37: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,7.457017,Implies,brake[t],==,0.857584	73	False
38: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.389191,Implies,brake[t],==,0.753368	73	False
39: ForAll,Int('t'),>=,0,And,Int('t'),<=,11,distance[t],<,7.709592,Implies,brake[t],==,1.284118	73	False
40: ForAll,Int('t'),>=,0,And,Int('t'),<=,17,distance[t],<,6.472237,Implies,brake[t],==,0.864456	73	False
41: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,6.771376,Implies,brake[t],==,0.924816	73	False
42: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,7.635713,Implies,brake[t],==,0.825411	73	False
43: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,7.641425,Implies,brake[t],==,1.087739	73	False
44: ForAll,Int('t'),>=,0,And,Int('t'),<=,17,distance[t],<,6.687290,Implies,brake[t],==,1.109592	73	False
45: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,7.991159,Implies,brake[t],==,0.875766	73	False
46: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,6.710635,Implies,brake[t],==,1.096730	73	False
47: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,6.569750,Implies,brake[t],==,0.956459	73	False
48: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,7.197203,Implies,brake[t],==,1.012707	73	False
49: ForAll,Int('t'),>=,0,And,Int('t'),<=,28,distance[t],<,7.509837,Implies,brake[t],==,0.723293	73	False
50: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,7.932067,Implies,brake[t],==,0.877971	73	False
51: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,7.926154,Implies,brake[t],==,1.167728	73	False
52: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,6.495212,Implies,brake[t],==,1.299309	73	False
53: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,6.979895,Implies,brake[t],==,0.753988	73	False
54: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,6.043145,Implies,brake[t],==,0.979726	73	True
55: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,7.240509,Implies,brake[t],==,1.214749	73	False
56: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,7.349705,Implies,brake[t],==,0.935740	73	False
57: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,7.355213,Implies,brake[t],==,0.790337	73	False
58: ForAll,Int('t'),>=,0,And,Int('t'),<=,18,distance[t],<,7.442641,Implies,brake[t],==,0.815000	73	False
59: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.198521,Implies,brake[t],==,0.953946	73	True
60: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,6.628980,Implies,brake[t],==,1.014006	73	False
61: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,6.651941,Implies,brake[t],==,0.893605	73	False
62: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,6.335124,Implies,brake[t],==,0.901065	73	True
63: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,7.504562,Implies,brake[t],==,0.722044	73	False
64: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.785974,Implies,brake[t],==,1.202498	73	False
65: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,6.433547,Implies,brake[t],==,0.841503	73	True
66: ForAll,Int('t'),>=,0,And,Int('t'),<=,24,distance[t],<,6.248781,Implies,brake[t],==,1.201983	73	False
67: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,7.033565,Implies,brake[t],==,1.021033	73	False
68: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,6.135146,Implies,brake[t],==,1.144915	73	False
69: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.069896,Implies,brake[t],==,1.000260	73	True
70: ForAll,Int('t'),>=,0,And,Int('t'),<=,21,distance[t],<,6.703138,Implies,brake[t],==,1.079307	73	False
71: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,6.937907,Implies,brake[t],==,0.762172	73	False
72: ForAll,Int('t'),>=,0,And,Int('t'),<=,17,distance[t],<,6.860704,Implies,brake[t],==,1.015012	73	False
73: ForAll,Int('t'),>=,0,And,Int('t'),<=,17,distance[t],<,6.818114,Implies,brake[t],==,1.163819	73	False
74: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,6.733109,Implies,brake[t],==,0.859217	73	False
75: ForAll,Int('t'),>=,0,And,Int('t'),<=,24,distance[t],<,7.467889,Implies,brake[t],==,1.113114	73	False
76: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,7.238657,Implies,brake[t],==,0.812893	73	False
77: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,6.893624,Implies,brake[t],==,1.275439	73	False
78: ForAll,Int('t'),>=,0,And,Int('t'),<=,11,distance[t],<,7.670907,Implies,brake[t],==,0.780221	73	False
79: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,6.505917,Implies,brake[t],==,1.187061	73	True
80: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,7.972111,Implies,brake[t],==,0.832225	73	False
81: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,6.879539,Implies,brake[t],==,1.129203	73	False
82: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,6.336253,Implies,brake[t],==,1.070600	73	False
83: ForAll,Int('t'),>=,0,And,Int('t'),<=,15,distance[t],<,6.283408,Implies,brake[t],==,1.085223	73	False
84: ForAll,Int('t'),>=,0,And,Int('t'),<=,28,distance[t],<,6.092437,Implies,brake[t],==,1.222870	73	False
85: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,7.109867,Implies,brake[t],==,0.790820	73	False
86: ForAll,Int('t'),>=,0,And,Int('t'),<=,17,distance[t],<,7.390452,Implies,brake[t],==,1.118620	73	False
87: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,7.748508,Implies,brake[t],==,1.181991	73	False
88: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,7.759352,Implies,brake[t],==,1.195790	73	False
89: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,6.979676,Implies,brake[t],==,1.145708	73	False
90: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,6.719740,Implies,brake[t],==,1.008124	73	False
91: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,6.727015,Implies,brake[t],==,1.216960	73	False
92: ForAll,Int('t'),>=,0,And,Int('t'),<=,10,distance[t],<,7.356621,Implies,brake[t],==,1.121373	73	False
93: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,6.650554,Implies,brake[t],==,0.908593	73	False
94: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,6.850629,Implies,brake[t],==,1.232721	73	False
95: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,7.215507,Implies,brake[t],==,1.126867	73	False
96: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,7.423784,Implies,brake[t],==,0.796329	73	False
97: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,6.001782,Implies,brake[t],==,0.726580	73	False
98: ForAll,Int('t'),>=,0,And,Int('t'),<=,21,distance[t],<,6.956506,Implies,brake[t],==,1.182010	73	False
99: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,6.089856,Implies,brake[t],==,0.893589	73	False
100: ForAll,Int('t'),>=,0,And,Int('t'),<=,12,distance[t],<,6.086033,Implies,brake[t],==,1.146709	73	True
101: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,7.722757,Implies,brake[t],==,1.088870	73	False
102: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,6.661271,Implies,brake[t],==,1.082538	73	False
103: ForAll,Int('t'),>=,0,And,Int('t'),<=,13,distance[t],<,6.137097,Implies,brake[t],==,0.938711	73	True
104: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,7.774047,Implies,brake[t],==,0.994715	73	False
105: ForAll,Int('t'),>=,0,And,Int('t'),<=,25,distance[t],<,7.495784,Implies,brake[t],==,0.899692	73	False
106: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,7.851748,Implies,brake[t],==,1.139045	73	False
107: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,6.501681,Implies,brake[t],==,0.700607	73	False
108: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,6.613428,Implies,brake[t],==,1.289939	73	False
109: ForAll,Int('t'),>=,0,And,Int('t'),<=,20,distance[t],<,6.736261,Implies,brake[t],==,0.992866	73	False
110: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.065135,Implies,brake[t],==,1.102187	73	True
111: ForAll,Int('t'),>=,0,And,Int('t'),<=,17,distance[t],<,7.891729,Implies,brake[t],==,0.745744	73	False
112: ForAll,Int('t'),>=,0,And,Int('t'),<=,23,distance[t],<,6.217489,Implies,brake[t],==,0.861721	73	False
113: ForAll,Int('t'),>=,0,And,Int('t'),<=,26,distance[t],<,7.427868,Implies,brake[t],==,1.282376	73	False
114: ForAll,Int('t'),>=,0,And,Int('t'),<=,25,distance[t],<,7.896414,Implies,brake[t],==,1.160902	73	False
115: ForAll,Int('t'),>=,0,And,Int('t'),<=,29,distance[t],<,7.896357,Implies,brake[t],==,0.746184	73	False
116: ForAll,Int('t'),>=,0,And,Int('t'),<=,30,distance[t],<,7.190568,Implies,brake[t],==,0.791324	73	False
117: ForAll,Int('t'),>=,0,And,Int('t'),<=,27,distance[t],<,7.879854,Implies,brake[t],==,0.850801	73	False
118: ForAll,Int('t'),>=,0,And,Int('t'),<=,19,distance[t],<,6.038726,Implies,brake[t],==,1.263621	73	False
119: ForAll,Int('t'),>=,0,And,Int('t'),<=,24,distance[t],<,6.906130,Implies,brake[t],==,0.780923	73	False
120: ForAll,Int('t'),>=,0,And,Int('t'),<=,16,distance[t],<,7.490594,Implies,brake[t],==,1.008527	73	False
121: ForAll,Int('t'),>=,0,And,Int('t'),<=,24,distance[t],<,7.729939,Implies,brake[t],==,0.723568	73	False
122: ForAll,Int('t'),>=,0,And,Int('t'),<=,14,distance[t],<,6.402748,Implies,brake[t],==,0.966716	73	False
