Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 713.261765 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -675.183672)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 614.081655 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -98.977736)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1046.837579 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -994.174108)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 673.000820 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -925.789743)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 865.946435 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -616.675505)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 1067.458803 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -250.807491)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 26.059909 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1021.707734)	48.0	False
