Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 475.989700 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -768.781204)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 175.673576 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -44.075560)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 941.740924 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1081.360663)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 124.342640 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -716.524533)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 527.129395 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -657.981939)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 600.619801 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -129.619474)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 20.335569 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -582.315497)	48.0	False
