Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 759.547297 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -165.570023)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 407.407345 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -969.582873)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 58.350576 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -259.254268)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 686.895142 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -965.990300)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 183.830878 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -713.481592)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 132.670174 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -619.515319)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 17.170264 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -393.659212)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 4.663575 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -462.800588)	48.0	False
