Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 455.255584 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -787.657091)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 458.865372 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -666.034653)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 858.255290 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -239.635996)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 306.044833 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -465.054913)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 175.694851 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -787.871606)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 392.796075 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1022.641330)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 4.903097 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -804.489351)	48.0	False
