Formula	SW_Score	Satisfied
SEED: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.007000 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -0.007000)	-	-
00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 218.354363 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -854.070289)	48.0	True
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 331.785679 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -44.683766)	48.0	True
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 679.672677 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -443.536207)	48.0	True
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 301.285988 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -688.873236)	48.0	True
04: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 325.759356 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -875.735995)	48.0	True
05: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 355.600933 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -170.951461)	48.0	True


00: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 0.406751 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -92.169175)	48.0	False
01: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 22.039114 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -1039.349221)	48.0	False
02: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 22.426750 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -225.405109)	48.0	False
03: ForAll t In (t > 11 And t < 50) Implies (err[ToInt(RealVal(0)+(t-0.0)/10000.0)] <= 13.003563 And err[ToInt(RealVal(0)+(t-0.0)/10000.0)] >= -3.877046)	48.0	False
