arff_path,cfg,cfg_max_mutations,class_balance,error,false_count,ga_best_fitness,ga_final_sat_count,ga_final_unknown_count,ga_final_unsat_count,ga_generations_completed,ga_individuals_evaluated,ga_path,ga_sec,ga_target_sats,j48_out_path,max_generations,missing_values,num_attributes,num_features,num_instances,population_size,qty_used,req,requirement_file,requirement_sha256,root_feature,root_split,root_threshold,runtime_sec,seed,success,summary_path,tree_depth,tree_leaves,tree_nodes,true_count,weka_correct_pct,weka_kappa,weka_num_leaves,weka_time_build_sec,weka_time_test_sec,weka_tree_size
scripts/test3/outputs/sensitivity/RR/G3/seed0/2025-12-29_21_03_46.266599/dataset_qty_2025-12-29_21_03_46.266599_per100.arff,G3,3,,,0,85,0,2466,2248,10,2750,scripts/test3/outputs/sensitivity/RR/G3/seed0/2025-12-29_21_03_46.266599,1695.0540628433228,1000,scripts/test3/outputs/sensitivity/RR/G3/seed0/2025-12-29_21_03_46.266599/J48-data-100.out,10,0,18,17,0,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,,,1695.2478575706482,0,False,scripts/test3/outputs/sensitivity/RR/G3/seed0/2025-12-29_21_03_46.266599/summary.json,,,,0,,,,,,
scripts/test3/outputs/sensitivity/RR/G3/seed1/2025-12-29_21_32_01.602637/dataset_qty_2025-12-29_21_32_01.602637_per100.arff,G3,3,,,0,85,0,2483,2256,10,2750,scripts/test3/outputs/sensitivity/RR/G3/seed1/2025-12-29_21_32_01.602637,1690.0162410736084,1000,scripts/test3/outputs/sensitivity/RR/G3/seed1/2025-12-29_21_32_01.602637/J48-data-100.out,10,0,18,17,0,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,,,1690.1881821155548,1,False,scripts/test3/outputs/sensitivity/RR/G3/seed1/2025-12-29_21_32_01.602637/summary.json,,,,0,,,,,,
scripts/test3/outputs/sensitivity/RR/G3/seed2/2025-12-29_22_00_11.903383/dataset_qty_2025-12-29_22_00_11.903383_per100.arff,G3,3,,,0,85,0,2485,2257,10,2750,scripts/test3/outputs/sensitivity/RR/G3/seed2/2025-12-29_22_00_11.903383,1700.9706156253815,1000,scripts/test3/outputs/sensitivity/RR/G3/seed2/2025-12-29_22_00_11.903383/J48-data-100.out,10,0,18,17,0,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,,,1701.1433403491974,2,False,scripts/test3/outputs/sensitivity/RR/G3/seed2/2025-12-29_22_00_11.903383/summary.json,,,,0,,,,,,
scripts/test3/outputs/sensitivity/RR/G3/seed3/2025-12-29_22_28_33.152768/dataset_qty_2025-12-29_22_28_33.152768_per100.arff,G3,3,,,0,85,0,2506,2280,10,2750,scripts/test3/outputs/sensitivity/RR/G3/seed3/2025-12-29_22_28_33.152768,1697.4591581821442,1000,scripts/test3/outputs/sensitivity/RR/G3/seed3/2025-12-29_22_28_33.152768/J48-data-100.out,10,0,18,17,0,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,,,1697.6307694911957,3,False,scripts/test3/outputs/sensitivity/RR/G3/seed3/2025-12-29_22_28_33.152768/summary.json,,,,0,,,,,,
scripts/test3/outputs/sensitivity/RR/G3/seed4/2025-12-29_22_56_50.893022/dataset_qty_2025-12-29_22_56_50.893022_per100.arff,G3,3,,,0,85,0,2489,2269,10,2750,scripts/test3/outputs/sensitivity/RR/G3/seed4/2025-12-29_22_56_50.893022,1699.3355505466461,1000,scripts/test3/outputs/sensitivity/RR/G3/seed4/2025-12-29_22_56_50.893022/J48-data-100.out,10,0,18,17,0,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,,,1699.511073589325,4,False,scripts/test3/outputs/sensitivity/RR/G3/seed4/2025-12-29_22_56_50.893022/summary.json,,,,0,,,,,,
scripts/test3/outputs/sensitivity/RR/O/seed0/2025-12-28_15_14_17.006708/dataset_qty_2025-12-28_15_14_17.006708_per100.arff,O,,0.3338021565869667,,1421,100,711,1643,789,10,2750,scripts/test3/outputs/sensitivity/RR/O/seed0/2025-12-28_15_14_17.006708,7374.855056285858,1000,scripts/test3/outputs/sensitivity/RR/O/seed0/2025-12-28_15_14_17.006708/J48-data-100.out,10,0,19,18,2133,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,LOGICALS2 = And: FALSE (1421.0),,7376.059385061264,0,True,scripts/test3/outputs/sensitivity/RR/O/seed0/2025-12-28_15_14_17.006708/summary.json,1,9,19,712,100.0,1.0,3,0.02,0.01,4
scripts/test3/outputs/sensitivity/RR/O/seed1/2025-12-28_17_17_13.185910/dataset_qty_2025-12-28_17_17_13.185910_per100.arff,O,,0.3337719298245614,,1519,100,760,1695,783,10,2750,scripts/test3/outputs/sensitivity/RR/O/seed1/2025-12-28_17_17_13.185910,7369.3147921562195,1000,scripts/test3/outputs/sensitivity/RR/O/seed1/2025-12-28_17_17_13.185910/J48-data-100.out,10,0,19,18,2280,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,LOGICALS2 = And: FALSE (1519.0),,7370.537225484848,1,True,scripts/test3/outputs/sensitivity/RR/O/seed1/2025-12-28_17_17_13.185910/summary.json,1,9,19,761,100.0,1.0,3,0.02,0.01,4
scripts/test3/outputs/sensitivity/RR/O/seed2/2025-12-29_23_25_10.511966/dataset_qty_2025-12-29_23_25_10.511966_per100.arff,O,,0.33381853469189715,,1373,100,687,1680,827,10,2750,scripts/test3/outputs/sensitivity/RR/O/seed2/2025-12-29_23_25_10.511966,7129.699856042862,1000,scripts/test3/outputs/sensitivity/RR/O/seed2/2025-12-29_23_25_10.511966/J48-data-100.out,10,0,19,18,2061,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,LOGICALS2 = And: FALSE (1373.0),,7130.911249160767,2,True,scripts/test3/outputs/sensitivity/RR/O/seed2/2025-12-29_23_25_10.511966/summary.json,1,9,19,688,100.0,1.0,3,0.02,0.01,4
scripts/test3/outputs/sensitivity/RR/O/seed3/2025-12-30_01_24_01.525727/dataset_qty_2025-12-30_01_24_01.525727_per100.arff,O,,0.33378439332431215,,1477,100,739,1733,837,10,2750,scripts/test3/outputs/sensitivity/RR/O/seed3/2025-12-30_01_24_01.525727,7197.665088891983,1000,scripts/test3/outputs/sensitivity/RR/O/seed3/2025-12-30_01_24_01.525727/J48-data-100.out,10,0,19,18,2217,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,LOGICALS2 = And: FALSE (1477.0),,7198.899179935455,3,True,scripts/test3/outputs/sensitivity/RR/O/seed3/2025-12-30_01_24_01.525727/summary.json,1,9,19,740,100.0,1.0,3,0.02,0.01,4
scripts/test3/outputs/sensitivity/RR/O/seed4/2025-12-30_03_24_00.541319/dataset_qty_2025-12-30_03_24_00.541319_per100.arff,O,,0.3338088445078459,,1401,100,701,1644,769,10,2750,scripts/test3/outputs/sensitivity/RR/O/seed4/2025-12-30_03_24_00.541319,7289.992838859558,1000,scripts/test3/outputs/sensitivity/RR/O/seed4/2025-12-30_03_24_00.541319/J48-data-100.out,10,0,19,18,2103,250,1.0,RR,scripts/test3/configs/property_trace/property_RR_RR.py,a4d71114f9bea656b19acbc5166b380da574a08d7f25f67e9c81194a7f19e7e8,,LOGICALS2 = And: FALSE (1401.0),,7291.182601451874,4,True,scripts/test3/outputs/sensitivity/RR/O/seed4/2025-12-30_03_24_00.541319/summary.json,1,9,19,702,100.0,1.0,3,0.02,0.01,4
